label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.EEM.avg,exposure.EEM.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.SHY.avg,exposure.SHY.min,exposure.SPY.avg,exposure.SPY.min
SPY60/AGG40,sens,sens_2017-04-03,2017-04-03,2022-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00649932,0.01939368,0.00517478,0.01752783,55060.61703520,40000.00000000,15060.61703520,0.37651543,0.10183238,0.10397301,0.89273028,0.11619696,1.21429117,0.47538273,-0.21421135,152,2019,0.21395686,2022,-0.04939060,53629.32882895,4.58192766,0.17495934,0.00011455,0.39827606,0.39530498,,,,,,,,,,,0.59522285,0.58247217
SPY benchmark,sens,sens_2017-04-03,2017-04-03,2022-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00491990,0.01478330,0.00492113,0.01478463,66206.64389081,40000.00000000,26206.64389081,0.65516610,0.15643882,0.16493102,0.84955140,0.19314143,1.17119846,0.46491427,-0.33648961,173,2019,0.30664746,2018,-0.04829465,39788.40190620,2.78518813,0.11874593,0.00006963,,,,,,,,,,,,,0.99507887,0.98521537
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2017-10-02,2017-10-02,2022-09-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00213741,0.01223545,0.00221535,0.01223588,42870.63311465,39500.00000000,3370.63311465,0.08533248,0.04481226,0.02617811,0.50789418,0.09528806,0.71891847,0.26372827,-0.16991829,,2020,0.14882995,2022,-0.10854597,2375821.66568479,262.98014566,8.20504413,0.00665773,0.00000000,0.00000000,0.13315420,0.00000000,0.03330009,0.00000000,0.14971560,0.00000000,0.26601916,0.00000000,0.29948687,0.00000000,0.11610874,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2017-10-02,2017-10-02,2022-09-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00229332,0.00876454,0.00233629,0.00876491,49581.44744173,39500.00000000,10081.44744173,0.25522652,0.08969320,0.07297067,0.98069115,0.09194884,1.39227852,0.76434752,-0.11734610,,2020,0.19285978,2022,-0.04607804,1479095.37761767,162.71176109,4.73471161,0.00411929,0.00000000,0.00000000,0.13315575,0.00000000,0.00000000,0.00000000,0.11634995,0.00000000,0.19964563,0.00000000,0.36606235,0.00000000,0.18245002,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2017-10-02,2017-10-02,2022-09-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00949013,0.02991278,0.00593303,0.01908396,38206.94932806,39500.00000000,-1293.05067194,-0.03273546,0.01143415,-0.01061108,0.15136929,0.14782242,0.20075965,0.04477815,-0.25535104,208,2019,0.19274543,2022,-0.23389179,51773.59489162,4.83484011,0.18504009,0.00012240,0.24803767,0.24287810,0.24925856,0.24771240,0.24876229,0.24517475,,,,,,,0.24444930,0.23091604
SPY60/AGG40,sens,sens_2017-10-02,2017-10-02,2022-09-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00789597,0.02260103,0.00623123,0.01731113,43794.06837050,39500.00000000,4294.06837050,0.10871059,0.05201819,0.03300956,0.46412519,0.12667426,0.62205175,0.24194421,-0.21500076,152,2019,0.21326245,2022,-0.20098576,51032.50175003,4.35023115,0.16985021,0.00011013,0.39821542,0.39439297,,,,,,,,,,,0.59388683,0.58268887
SPY benchmark,sens,sens_2017-10-02,2017-10-02,2022-09-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00527690,0.01728466,0.00527815,0.01728589,48962.95297847,39500.00000000,9462.95297847,0.23956843,0.08779080,0.06891465,0.50962952,0.20782098,0.69405650,0.26029049,-0.33728011,173,2019,0.30725317,2022,-0.23919843,39191.73840354,2.74342169,0.11909541,0.00006945,,,,,,,,,,,,,0.99472185,0.98271411
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2018-04-02,2018-04-02,2023-03-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00213994,0.00994721,0.00221621,0.01005570,40351.88196378,39500.00000000,851.88196378,0.02156663,0.02174554,0.00681397,0.27339104,0.09525697,0.38016526,0.10737796,-0.20251399,,2020,0.14872128,2022,-0.12099595,2253130.07592601,245.19499444,8.18539903,0.00620747,0.00000000,0.00000000,0.09994477,0.00000000,0.06660315,0.00000000,0.14956877,0.00000000,0.23269073,0.00000000,0.33272324,0.00000000,0.11625312,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2018-04-02,2018-04-02,2023-03-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00245102,0.01038634,0.00249400,0.01038679,45951.18884994,39500.00000000,6451.18884994,0.16332124,0.06062224,0.04847287,0.72030232,0.08693880,0.99946047,0.41716007,-0.14532128,,2020,0.19325377,2022,-0.04059886,1380539.52911554,154.08185329,4.65776353,0.00390081,0.00000000,0.00000000,0.06660517,0.00000000,0.00000000,0.00000000,0.11637383,0.00000000,0.19969182,0.00000000,0.43251619,0.00000000,0.18231899,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2018-04-02,2018-04-02,2023-03-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01117469,0.02989006,0.00722763,0.02068727,43482.27743031,39500.00000000,3982.27743031,0.10081715,0.03556419,0.03073110,0.30724947,0.15103889,0.41661838,0.13926348,-0.25537340,208,2019,0.19176008,2022,-0.16385384,52853.11188099,4.92851996,0.19198561,0.00012477,0.24789198,0.24372256,0.24923382,0.24649983,0.24866800,0.24592617,,,,,,,0.24302942,0.22931273
SPY60/AGG40,sens,sens_2018-04-02,2018-04-02,2023-03-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00920447,0.02990311,0.00729619,0.02179136,47517.11391137,39500.00000000,8017.11391137,0.20296491,0.07216112,0.05926716,0.59685726,0.13116228,0.82032649,0.33562852,-0.21500296,152,2019,0.21175350,2022,-0.15963248,52971.74427862,4.48439481,0.17759906,0.00011353,0.39790225,0.39184842,,,,,,,,,,,0.59289148,0.57820864
SPY benchmark,sens,sens_2018-04-02,2018-04-02,2023-03-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00468270,0.01179336,0.00468394,0.01179382,54140.41234894,39500.00000000,14640.41234894,0.37064335,0.11268262,0.10153423,0.60784783,0.21316196,0.84381553,0.33482702,-0.33653980,173,2019,0.30687745,2022,-0.18360946,39148.50952134,2.74039567,0.11969572,0.00006938,,,,,,,,,,,,,0.99531606,0.98820618
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2018-10-01,2018-10-01,2023-09-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00268090,0.01650953,0.00275803,0.01661579,40409.26114223,39500.00000000,909.26114223,0.02301927,0.02600720,0.00727088,0.31276153,0.09734242,0.43530476,0.12846196,-0.20245063,,2020,0.14883795,2022,-0.12087483,2280547.44767453,252.47481095,8.33516658,0.00639177,0.00000000,0.00000000,0.09987954,0.00000000,0.08324666,0.00000000,0.11628151,0.00000000,0.24941729,0.00000000,0.33282571,0.00000000,0.11559126,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2018-10-01,2018-10-01,2023-09-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00248078,0.01240753,0.00253102,0.01251475,44216.11644793,39500.00000000,4716.11644793,0.11939535,0.05687827,0.03611566,0.65875219,0.09027808,0.91150343,0.35213751,-0.16152289,,2020,0.19279175,2022,-0.04060433,1547566.31243814,173.28652081,5.26189617,0.00438700,0.00000000,0.00000000,0.06660824,0.00000000,0.03329731,0.00000000,0.11634265,0.00000000,0.21605747,0.00000000,0.38288633,0.00000000,0.18227699,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2018-10-01,2018-10-01,2023-09-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01132610,0.02823048,0.00747838,0.01890699,42312.55924185,39500.00000000,2812.55924185,0.07120403,0.03145444,0.02199970,0.28089019,0.15145565,0.38152124,0.12333688,-0.25502863,208,2019,0.19213729,2022,-0.16219323,50611.56368351,4.73040131,0.18423045,0.00011976,0.24806605,0.24284475,0.24918710,0.24652109,0.24880706,0.24469622,,,,,,,0.24261165,0.23109301
SPY60/AGG40,sens,sens_2018-10-01,2018-10-01,2023-09-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00930526,0.02145777,0.00748614,0.01904735,45916.64216989,39500.00000000,6416.64216989,0.16244664,0.05868366,0.04824952,0.49880727,0.13198785,0.68557584,0.27295084,-0.21499718,152,2019,0.21202653,2022,-0.15844908,49497.67228072,4.18826123,0.17074517,0.00010603,0.39813061,0.39388460,,,,,,,,,,,0.59256237,0.58095265
SPY benchmark,sens,sens_2018-10-01,2018-10-01,2023-09-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00650466,0.02444023,0.00650593,0.02444198,52788.41643536,39500.00000000,13288.41643536,0.33641561,0.09533119,0.09334708,0.53372538,0.21386919,0.74123436,0.28278147,-0.33711965,173,2019,0.30657637,2022,-0.18186499,39489.90620463,2.76429343,0.12538071,0.00006998,,,,,,,,,,,,,0.99349407,0.97555802
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2019-04-01,2019-04-01,2024-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00294363,0.01852528,0.00301638,0.01860739,42084.85940672,40000.00000000,2084.85940672,0.05212149,0.02823044,0.01640698,0.33485498,0.09751256,0.46623672,0.13946847,-0.20241450,,2020,0.14878039,2022,-0.12086551,2194114.81914229,239.44279867,8.24940770,0.00598607,0.00000000,0.00000000,0.08187105,0.00000000,0.08182992,0.00000000,0.08175830,0.00000000,0.22892425,0.00000000,0.36013968,0.00000000,0.16246042,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2019-04-01,2019-04-01,2024-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00292421,0.01852528,0.00297289,0.01860739,46681.79828106,40000.00000000,6681.79828106,0.16704496,0.06304094,0.04999124,0.70649059,0.09282169,0.98214326,0.39037553,-0.16148795,,2020,0.19326321,2022,-0.04057756,1523039.23911942,167.96625911,5.33746668,0.00419916,0.00000000,0.00000000,0.06551291,0.00000000,0.03275731,0.00000000,0.08176144,0.00000000,0.21256213,0.00000000,0.36024124,0.00000000,0.24419206,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2019-04-01,2019-04-01,2024-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01103709,0.02963135,0.00734011,0.02272376,47497.83662051,40000.00000000,7497.83662051,0.18744592,0.05553004,0.05562198,0.43802286,0.14920031,0.59758632,0.21774275,-0.25502589,208,2023,0.14153945,2022,-0.16228451,50278.36898541,4.68601441,0.18393852,0.00011715,0.24785032,0.24145173,0.24916057,0.24748631,0.24884979,0.24614484,,,,,,,0.24310022,0.22727624
SPY60/AGG40,sens,sens_2019-04-01,2019-04-01,2024-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00948167,0.02826605,0.00779957,0.02583244,51721.07665319,40000.00000000,11721.07665319,0.29302692,0.08597534,0.08337820,0.70300554,0.12955265,0.97230561,0.40180615,-0.21397219,152,2023,0.17172590,2022,-0.15946686,48923.23264873,4.15574679,0.16913289,0.00010389,0.39814021,0.39320916,,,,,,,,,,,0.59237640,0.57416756
SPY benchmark,sens,sens_2019-04-01,2019-04-01,2024-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00612606,0.01860019,0.00612728,0.01860095,62640.60599528,40000.00000000,22640.60599528,0.56601515,0.14287634,0.14636603,0.74828468,0.20789079,1.04459864,0.42512188,-0.33608325,173,2021,0.28296606,2022,-0.18279448,39661.98646727,2.77633905,0.12344037,0.00006941,,,,,,,,,,,,,0.99387272,0.98139905
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2019-10-01,2019-10-01,2024-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00323875,0.01702308,0.00331433,0.01710598,44065.65925257,40000.00000000,4065.65925257,0.10164148,0.03726713,0.03128145,0.41643063,0.10007479,0.58380618,0.18430178,-0.20220711,,2020,0.14917233,2022,-0.12084214,2246646.81203000,237.28588436,8.58809583,0.00593215,0.00000000,0.00000000,0.09822545,0.00000000,0.08189066,0.00000000,0.06529702,0.00000000,0.19613637,0.00000000,0.39287947,0.00000000,0.16225670,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2019-10-01,2019-10-01,2024-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00388995,0.01898797,0.00393740,0.01909309,47535.23867456,40000.00000000,7535.23867456,0.18838097,0.06904921,0.05586757,0.73601018,0.09736038,1.02769393,0.42814327,-0.16127594,,2020,0.19297338,2022,-0.04054146,1428067.87771199,154.99748882,5.07368415,0.00387494,0.00000000,0.00000000,0.06549434,0.00000000,0.03274888,0.00000000,0.06526727,0.00000000,0.17978985,0.00000000,0.37651127,0.00000000,0.27625099,0.00000000
